"Date";"Significant height (cm)";"Significant period (sec)";"EN (22+ cm2)";"EN (20 cm2)";"EN (17 cm2)";"EN (15 cm2)";"EN (13 cm2)";"EN (11 cm2)";"EN (9 cm2)";"EN (7 cm2)";"EN (5 cm2)";"EN (3 cm2)"
"2016-10-04 09:46:00";"183";"10";"1";"0";"0";"214";"0";"0";"1058";"726";"91";"0"
"2016-10-04 10:46:00";"206";"10";"4";"0";"0";"456";"0";"0";"1726";"334";"126";"0"
"2016-10-04 11:46:00";"151";"10";"1";"0";"0";"158";"0";"0";"1030";"134";"92";"0"
"2016-10-04 12:46:00";"124";"7";"1";"0";"0";"136";"0";"0";"144";"626";"59";"0"
"2016-10-04 13:46:00";"238";"10";"2";"0";"0";"488";"0";"0";"1511";"1057";"493";"0"
"2016-10-04 14:46:00";"223";"7";"1";"0";"0";"404";"0";"0";"1238";"1389";"67";"0"
"2016-10-04 15:46:00";"177";"10";"1";"0";"0";"85";"0";"0";"1135";"680";"61";"0"
"2016-10-04 16:46:00";"191";"10";"2";"0";"0";"263";"0";"0";"1627";"120";"279";"0"
"2016-10-04 17:46:00";"173";"10";"1";"0";"0";"56";"0";"0";"1085";"377";"360";"0"
"2016-10-04 18:46:00";"172";"10";"1";"0";"0";"131";"0";"0";"931";"341";"454";"0"
"2016-10-04 19:46:00";"195";"10";"1";"0";"0";"326";"0";"0";"1385";"608";"61";"0"
"2016-10-04 20:46:00";"209";"10";"1";"0";"0";"108";"0";"0";"1866";"225";"537";"0"
"2016-10-04 21:46:00";"173";"7";"0";"0";"0";"45";"0";"0";"689";"933";"202";"0"
"2016-10-04 22:46:00";"212";"10";"2";"0";"0";"220";"0";"0";"1846";"627";"109";"0"
"2016-10-04 23:46:00";"179";"10";"1";"0";"0";"416";"0";"0";"759";"466";"371";"0"
"2016-10-05 00:46:00";"210";"10";"1";"0";"0";"676";"0";"0";"1195";"271";"606";"0"
"2016-10-05 01:46:00";"157";"10";"0";"0";"0";"481";"0";"0";"836";"74";"150";"0"
"2016-10-05 02:46:00";"240";"16";"3";"0";"0";"1496";"0";"0";"1062";"897";"136";"0"
"2016-10-05 03:46:00";"184";"7";"1";"0";"0";"362";"0";"0";"598";"1006";"153";"0"
"2016-10-05 04:46:00";"233";"7";"1";"0";"0";"991";"0";"0";"1022";"1067";"313";"0"
"2016-10-05 05:46:00";"195";"16";"1";"0";"0";"791";"0";"0";"624";"578";"390";"0"
"2016-10-05 06:46:00";"205";"10";"0";"0";"0";"492";"0";"0";"908";"422";"814";"0"
"2016-10-05 07:46:00";"203";"10";"1";"0";"0";"717";"0";"0";"1031";"393";"446";"0"
"2016-10-05 08:46:00";"178";"10";"1";"0";"0";"46";"0";"0";"1360";"339";"241";"0"
"2016-10-05 09:46:00";"257";"10";"3";"0";"0";"1531";"0";"0";"1825";"538";"216";"0"
"2016-10-05 10:46:00";"186";"10";"1";"0";"0";"341";"0";"0";"831";"810";"171";"0"
"2016-10-05 11:46:00";"223";"16";"1";"0";"0";"1646";"0";"0";"169";"1221";"63";"0"
"2016-10-05 12:46:00";"218";"10";"2";"0";"0";"233";"0";"0";"1374";"1291";"68";"0"
"2016-10-05 13:46:00";"226";"10";"1";"0";"0";"82";"0";"0";"1866";"941";"294";"0"
"2016-10-05 14:46:00";"173";"7";"1";"0";"0";"191";"0";"0";"576";"983";"117";"0"
"2016-10-05 15:46:00";"146";"16";"0";"0";"0";"504";"0";"0";"272";"428";"134";"0"
"2016-10-05 16:46:00";"162";"10";"0";"0";"0";"261";"0";"0";"946";"283";"159";"0"
"2016-10-05 17:46:00";"170";"16";"1";"0";"0";"826";"0";"0";"292";"510";"179";"0"
"2016-10-05 18:46:00";"183";"10";"1";"0";"0";"672";"0";"0";"684";"553";"186";"0"
"2016-10-05 19:46:00";"161";"16";"0";"0";"0";"604";"0";"0";"588";"271";"160";"0"
"2016-10-05 20:46:00";"183";"10";"1";"0";"0";"262";"0";"0";"1227";"500";"95";"0"
"2016-10-05 21:46:00";"173";"10";"1";"0";"0";"318";"0";"0";"827";"686";"43";"0"
"2016-10-05 22:46:00";"136";"10";"1";"0";"0";"347";"0";"0";"427";"276";"107";"0"
"2016-10-05 23:46:00";"173";"7";"1";"0";"0";"198";"0";"0";"152";"1326";"197";"0"
"2016-10-06 00:46:00";"185";"10";"1";"0";"0";"278";"0";"0";"1105";"342";"409";"0"
"2016-10-06 01:46:00";"155";"7";"1";"0";"0";"237";"0";"0";"333";"530";"396";"0"
"2016-10-06 02:46:00";"103";"10";"1";"0";"0";"145";"0";"0";"295";"113";"116";"0"
"2016-10-06 03:46:00";"200";"10";"0";"0";"0";"187";"0";"0";"1459";"642";"214";"0"
"2016-10-06 04:46:00";"164";"10";"1";"0";"0";"393";"0";"0";"688";"209";"396";"0"
"2016-10-06 05:46:00";"144";"7";"1";"0";"0";"73";"0";"0";"326";"858";"36";"0"
"2016-10-06 06:46:00";"155";"7";"1";"0";"0";"91";"0";"0";"347";"826";"239";"0"
"2016-10-06 07:46:00";"151";"7";"1";"0";"0";"32";"0";"0";"78";"737";"579";"0"
"2016-10-06 08:46:00";"127";"7";"0";"0";"0";"115";"0";"0";"227";"505";"156";"0"
"2016-10-06 09:46:00";"167";"7";"1";"0";"0";"192";"0";"0";"386";"1105";"62";"0"
"2016-10-06 10:46:00";"131";"7";"1";"0";"0";"181";"0";"0";"157";"565";"165";"0"
"2016-10-06 11:46:00";"114";"7";"0";"0";"0";"88";"0";"0";"136";"447";"142";"0"
"2016-10-06 12:46:00";"110";"7";"1";"0";"0";"91";"0";"0";"240";"251";"168";"0"
"2016-10-06 13:46:00";"129";"7";"1";"0";"0";"17";"0";"0";"153";"832";"45";"0"
"2016-10-06 14:46:00";"101";"10";"1";"0";"0";"53";"0";"0";"260";"162";"157";"0"
"2016-10-06 15:46:00";"218";"10";"0";"0";"0";"427";"0";"0";"2133";"97";"310";"0"
"2016-10-06 16:46:00";"93";"10";"1";"0";"0";"38";"0";"0";"326";"106";"71";"0"
"2016-10-06 17:46:00";"154";"7";"0";"0";"0";"94";"0";"0";"560";"738";"95";"0"
"2016-10-06 18:46:00";"113";"10";"1";"0";"0";"39";"0";"0";"506";"94";"163";"0"
"2016-10-06 19:46:00";"107";"7";"1";"0";"0";"166";"0";"0";"153";"307";"94";"0"
"2016-10-06 20:46:00";"106";"10";"0";"0";"0";"154";"0";"0";"266";"74";"207";"0"
"2016-10-06 21:46:00";"145";"7";"2";"0";"0";"345";"0";"0";"365";"545";"53";"0"
"2016-10-06 22:46:00";"102";"10";"0";"0";"0";"54";"0";"0";"359";"143";"101";"0"
"2016-10-06 23:46:00";"126";"16";"1";"0";"0";"551";"0";"0";"155";"231";"48";"0"
"2016-10-07 00:46:00";"153";"7";"2";"0";"0";"469";"0";"0";"416";"529";"53";"0"
"2016-10-07 01:46:00";"150";"16";"1";"0";"0";"999";"0";"0";"167";"70";"175";"0"
"2016-10-07 02:46:00";"179";"10";"1";"0";"0";"225";"0";"0";"1378";"219";"177";"0"
"2016-10-07 03:46:00";"172";"6";"1";"0";"0";"656";"0";"0";"222";"282";"681";"0"
"2016-10-07 04:46:00";"169";"7";"1";"0";"0";"430";"0";"0";"477";"840";"35";"0"
"2016-10-07 05:46:00";"138";"16";"0";"0";"0";"619";"0";"0";"441";"22";"100";"0"
"2016-10-07 06:46:00";"169";"10";"0";"0";"0";"557";"0";"0";"939";"133";"167";"0"
"2016-10-07 07:46:00";"142";"10";"1";"0";"0";"206";"0";"0";"688";"208";"158";"0"
"2016-10-07 08:46:00";"158";"7";"1";"0";"0";"302";"0";"0";"509";"678";"61";"0"
"2016-10-07 09:46:00";"150";"16";"0";"0";"0";"717";"0";"0";"269";"291";"122";"0"
"2016-10-07 10:46:00";"162";"16";"2";"0";"0";"806";"0";"0";"142";"575";"125";"0"
"2016-10-07 11:46:00";"145";"7";"1";"0";"0";"185";"0";"0";"390";"468";"272";"0"
"2016-10-07 12:46:00";"148";"7";"1";"0";"0";"413";"0";"0";"394";"452";"109";"0"
"2016-10-07 13:46:00";"157";"7";"0";"0";"0";"209";"0";"0";"565";"654";"112";"0"
"2016-10-07 14:46:00";"116";"6";"1";"0";"0";"178";"0";"0";"297";"57";"313";"0"
"2016-10-07 15:46:00";"130";"7";"1";"0";"0";"149";"0";"0";"207";"458";"233";"0"
"2016-10-07 16:46:00";"113";"7";"0";"0";"0";"67";"0";"0";"309";"334";"83";"0"
"2016-10-07 17:46:00";"112";"6";"0";"0";"0";"137";"0";"0";"174";"229";"238";"0"
"2016-10-07 18:46:00";"182";"16";"1";"0";"0";"708";"0";"0";"428";"583";"347";"0"
"2016-10-07 19:46:00";"198";"10";"1";"0";"0";"685";"0";"0";"1021";"715";"39";"0"
"2016-10-07 20:46:00";"138";"10";"1";"0";"0";"422";"0";"0";"553";"178";"29";"0"
"2016-10-07 21:46:00";"118";"10";"1";"0";"0";"176";"0";"0";"608";"41";"38";"0"
"2016-10-07 22:46:00";"87";"10";"0";"0";"0";"166";"0";"0";"232";"39";"41";"0"
"2016-10-07 23:46:00";"101";"6";"0";"0";"0";"95";"0";"0";"178";"114";"254";"0"
"2016-10-08 00:46:00";"78";"16";"0";"0";"0";"120";"0";"0";"94";"57";"112";"0"
"2016-10-08 01:46:00";"140";"10";"1";"0";"0";"376";"0";"0";"659";"127";"64";"0"
"2016-10-08 02:46:00";"112";"10";"0";"0";"0";"120";"0";"0";"406";"190";"63";"0"
"2016-10-08 03:46:00";"124";"10";"0";"0";"0";"81";"0";"0";"374";"202";"310";"0"
"2016-10-08 04:46:00";"130";"10";"0";"0";"0";"34";"0";"0";"475";"187";"352";"0"
"2016-10-08 05:46:00";"104";"7";"0";"0";"0";"129";"0";"0";"86";"339";"125";"0"
"2016-10-08 06:46:00";"95";"16";"1";"0";"0";"237";"0";"0";"112";"86";"124";"0"
"2016-10-08 07:46:00";"107";"10";"0";"0";"0";"62";"0";"0";"522";"69";"62";"0"
"2016-10-08 08:46:00";"126";"6";"1";"0";"0";"102";"0";"0";"273";"139";"472";"0"
"2016-10-08 09:46:00";"89";"7";"0";"0";"0";"76";"0";"0";"144";"255";"17";"0"
"2016-10-08 10:46:00";"107";"7";"0";"0";"0";"128";"0";"0";"158";"376";"54";"0"
"2016-10-08 11:46:00";"111";"7";"0";"0";"0";"90";"0";"0";"237";"424";"20";"0"
"2016-10-08 12:46:00";"111";"16";"1";"0";"0";"427";"0";"0";"157";"96";"91";"0"
"2016-10-08 13:46:00";"76";"10";"1";"0";"0";"24";"0";"0";"204";"77";"57";"0"
"2016-10-08 14:46:00";"104";"10";"0";"0";"0";"147";"0";"0";"292";"189";"52";"0"
"2016-10-08 15:46:00";"86";"16";"0";"0";"0";"170";"0";"0";"155";"65";"76";"0"
"2016-10-08 16:46:00";"102";"7";"0";"0";"0";"58";"0";"0";"112";"335";"144";"0"
"2016-10-08 17:46:00";"102";"7";"1";"0";"0";"61";"0";"0";"73";"364";"157";"0"
"2016-10-08 18:46:00";"173";"10";"0";"0";"0";"181";"0";"0";"1271";"286";"134";"0"
"2016-10-08 19:46:00";"104";"10";"0";"0";"0";"72";"0";"0";"330";"236";"38";"0"
"2016-10-08 20:46:00";"106";"10";"0";"0";"0";"53";"0";"0";"375";"73";"201";"0"
"2016-10-08 21:46:00";"87";"10";"0";"0";"0";"85";"0";"0";"198";"166";"21";"0"
"2016-10-08 22:46:00";"89";"7";"0";"0";"0";"57";"0";"0";"122";"199";"119";"0"
"2016-10-08 23:46:00";"83";"10";"1";"0";"0";"68";"0";"0";"249";"25";"89";"0"
"2016-10-09 00:46:00";"154";"10";"0";"0";"0";"107";"0";"0";"763";"515";"88";"0"
"2016-10-09 01:46:00";"98";"10";"0";"0";"0";"102";"0";"0";"262";"176";"55";"0"
"2016-10-09 02:46:00";"120";"10";"0";"0";"0";"218";"0";"0";"634";"33";"9";"0"
"2016-10-09 03:46:00";"130";"10";"0";"0";"0";"169";"0";"0";"604";"170";"105";"0"
"2016-10-09 04:46:00";"72";"7";"0";"0";"0";"34";"0";"0";"93";"140";"54";"0"
"2016-10-09 05:46:00";"79";"10";"0";"0";"0";"33";"0";"0";"277";"68";"14";"0"
"2016-10-09 06:46:00";"90";"10";"0";"0";"0";"78";"0";"0";"306";"103";"21";"0"
"2016-10-09 07:46:00";"80";"10";"0";"0";"0";"35";"0";"0";"214";"88";"63";"0"
"2016-10-09 08:46:00";"86";"10";"0";"0";"0";"23";"0";"0";"312";"99";"32";"0"
"2016-10-09 09:46:00";"85";"10";"1";"0";"0";"110";"0";"0";"245";"56";"43";"0"
"2016-10-09 10:46:00";"71";"7";"0";"0";"0";"19";"0";"0";"114";"144";"36";"0"
"2016-10-09 11:46:00";"57";"10";"1";"0";"0";"19";"0";"0";"113";"68";"7";"0"
"2016-10-09 12:46:00";"89";"10";"0";"0";"0";"47";"0";"0";"217";"170";"64";"0"
"2016-10-09 13:46:00";"73";"16";"1";"0";"0";"141";"0";"0";"88";"66";"41";"0"
"2016-10-09 14:46:00";"67";"10";"1";"0";"0";"90";"0";"0";"132";"28";"25";"0"
"2016-10-09 15:46:00";"65";"7";"1";"0";"0";"73";"0";"0";"50";"117";"25";"0"
"2016-10-09 16:46:00";"87";"16";"2";"0";"0";"210";"0";"0";"196";"55";"11";"0"
"2016-10-09 17:46:00";"64";"7";"0";"0";"0";"25";"0";"0";"38";"106";"88";"0"
"2016-10-09 18:46:00";"56";"10";"1";"0";"0";"71";"0";"0";"72";"43";"5";"0"
"2016-10-09 19:46:00";"89";"10";"0";"0";"0";"129";"0";"0";"196";"115";"53";"0"
"2016-10-09 20:46:00";"64";"7";"1";"0";"0";"35";"0";"0";"85";"110";"27";"0"
"2016-10-09 21:46:00";"51";"7";"0";"0";"0";"27";"0";"0";"17";"82";"36";"0"
"2016-10-09 22:46:00";"45";"10";"1";"0";"0";"12";"0";"0";"54";"45";"12";"0"
"2016-10-09 23:46:00";"86";"10";"1";"0";"0";"142";"0";"0";"250";"58";"9";"0"
"2016-10-10 00:46:00";"76";"10";"0";"0";"0";"4";"0";"0";"223";"123";"9";"0"
"2016-10-10 01:46:00";"62";"10";"1";"0";"0";"43";"0";"0";"144";"48";"4";"0"
"2016-10-10 02:46:00";"62";"7";"1";"0";"0";"64";"0";"0";"81";"87";"11";"0"
"2016-10-10 03:46:00";"82";"10";"0";"0";"0";"94";"0";"0";"249";"54";"20";"0"
"2016-10-10 04:46:00";"78";"10";"1";"0";"0";"50";"0";"0";"207";"111";"9";"0"
"2016-10-10 05:46:00";"54";"16";"0";"0";"0";"72";"0";"0";"47";"47";"19";"0"
"2016-10-10 06:46:00";"61";"10";"0";"0";"0";"25";"0";"0";"146";"35";"29";"0"
"2016-10-10 07:46:00";"69";"10";"0";"0";"0";"106";"0";"0";"153";"19";"15";"0"
"2016-10-10 08:46:00";"91";"10";"0";"0";"0";"109";"0";"0";"336";"55";"12";"0"
"2016-10-10 09:46:00";"87";"16";"2";"0";"0";"254";"0";"0";"191";"13";"10";"0"
"2016-10-10 10:46:00";"108";"10";"1";"0";"0";"123";"0";"0";"450";"99";"49";"0"
"2016-10-10 11:46:00";"85";"10";"1";"0";"0";"99";"0";"0";"153";"98";"96";"0"
"2016-10-10 12:46:00";"89";"10";"0";"0";"0";"130";"0";"0";"212";"137";"11";"0"
"2016-10-10 13:46:00";"62";"10";"0";"0";"0";"83";"0";"0";"85";"8";"62";"0"
"2016-10-10 14:46:00";"97";"10";"0";"0";"0";"64";"0";"0";"411";"83";"29";"0"
"2016-10-10 15:46:00";"119";"10";"1";"0";"0";"187";"0";"0";"565";"96";"33";"0"
"2016-10-10 16:46:00";"93";"10";"0";"0";"0";"190";"0";"0";"309";"15";"30";"0"
"2016-10-10 17:46:00";"73";"10";"1";"0";"0";"95";"0";"0";"184";"38";"20";"0"
"2016-10-10 18:46:00";"95";"10";"1";"0";"0";"184";"0";"0";"255";"109";"14";"0"
"2016-10-10 19:46:00";"86";"10";"0";"0";"0";"99";"0";"0";"252";"85";"25";"0"
"2016-10-10 20:46:00";"177";"10";"1";"0";"0";"459";"0";"0";"1401";"10";"83";"0"
"2016-10-10 21:46:00";"145";"10";"1";"0";"0";"376";"0";"0";"710";"162";"67";"0"
"2016-10-10 22:46:00";"135";"10";"0";"0";"0";"91";"0";"0";"964";"38";"53";"0"
"2016-10-10 23:46:00";"109";"7";"1";"0";"0";"185";"0";"0";"186";"325";"52";"0"
"2016-10-11 00:46:00";"110";"10";"1";"0";"0";"189";"0";"0";"400";"84";"81";"0"
"2016-10-11 01:46:00";"145";"10";"0";"0";"0";"115";"0";"0";"950";"106";"133";"0"
"2016-10-11 02:46:00";"160";"7";"1";"0";"0";"434";"0";"0";"320";"760";"92";"0"
"2016-10-11 03:46:00";"222";"10";"2";"0";"0";"462";"0";"0";"1963";"87";"553";"0"
"2016-10-11 04:46:00";"189";"10";"0";"0";"0";"156";"0";"0";"1579";"210";"283";"0"
"2016-10-11 05:46:00";"144";"10";"1";"0";"0";"247";"0";"0";"836";"45";"158";"0"
"2016-10-11 06:46:00";"129";"10";"1";"0";"0";"246";"0";"0";"407";"226";"164";"0"
"2016-10-11 07:46:00";"123";"10";"1";"0";"0";"125";"0";"0";"531";"72";"211";"0"
"2016-10-11 08:46:00";"213";"10";"1";"0";"0";"402";"0";"0";"1940";"150";"343";"0"
"2016-10-11 09:46:00";"109";"10";"1";"0";"0";"119";"0";"0";"291";"131";"194";"0"
"2016-10-11 10:46:00";"179";"10";"1";"0";"0";"117";"0";"0";"1098";"264";"514";"0"
"2016-10-11 11:46:00";"166";"10";"0";"0";"0";"242";"0";"0";"644";"279";"566";"0"
"2016-10-11 12:46:00";"152";"10";"1";"0";"0";"160";"0";"0";"673";"346";"271";"0"
"2016-10-11 13:46:00";"107";"16";"1";"0";"0";"342";"0";"0";"78";"250";"44";"0"
"2016-10-11 14:46:00";"174";"10";"0";"0";"0";"100";"0";"0";"1529";"138";"125";"0"
"2016-10-11 15:46:00";"103";"10";"0";"0";"0";"267";"0";"0";"276";"92";"33";"0"
"2016-10-11 16:46:00";"162";"6";"1";"0";"0";"342";"0";"0";"319";"418";"566";"0"
"2016-10-11 17:46:00";"102";"10";"1";"0";"0";"120";"0";"0";"392";"41";"101";"0"
"2016-10-11 18:46:00";"116";"10";"1";"0";"0";"337";"0";"0";"429";"27";"49";"0"
"2016-10-11 19:46:00";"98";"10";"0";"0";"0";"111";"0";"0";"258";"127";"100";"0"
"2016-10-11 20:46:00";"105";"7";"1";"0";"0";"63";"0";"0";"123";"408";"96";"0"
"2016-10-11 21:46:00";"76";"6";"1";"0";"0";"27";"0";"0";"134";"65";"134";"0"
"2016-10-11 22:46:00";"80";"7";"1";"0";"0";"21";"0";"0";"106";"230";"42";"0"
"2016-10-11 23:46:00";"136";"10";"1";"0";"0";"95";"0";"0";"780";"50";"239";"0"
"2016-10-12 00:46:00";"116";"10";"0";"0";"0";"45";"0";"0";"486";"303";"11";"0"
"2016-10-12 01:46:00";"155";"16";"1";"0";"0";"607";"0";"0";"188";"158";"539";"0"
"2016-10-12 02:46:00";"137";"10";"0";"0";"0";"263";"0";"0";"655";"154";"97";"0"
"2016-10-12 03:46:00";"81";"10";"1";"0";"0";"82";"0";"0";"119";"103";"106";"0"
"2016-10-12 04:46:00";"91";"7";"0";"0";"0";"36";"0";"0";"94";"250";"133";"0"
"2016-10-12 05:46:00";"82";"7";"0";"0";"0";"36";"0";"0";"94";"208";"80";"0"
"2016-10-12 06:46:00";"88";"6";"0";"0";"0";"62";"0";"0";"126";"141";"155";"0"
"2016-10-12 07:46:00";"157";"10";"1";"0";"0";"315";"0";"0";"810";"253";"162";"0"
"2016-10-12 08:46:00";"114";"10";"0";"0";"0";"193";"0";"0";"323";"187";"112";"0"
"2016-10-12 09:46:00";"88";"6";"1";"0";"0";"97";"0";"0";"46";"128";"208";"0"
"2016-10-12 10:46:00";"119";"6";"0";"0";"0";"34";"0";"0";"256";"259";"329";"0"
"2016-10-12 11:46:00";"101";"10";"0";"0";"0";"122";"0";"0";"277";"159";"78";"0"
"2016-10-12 12:46:00";"119";"10";"0";"0";"0";"244";"0";"0";"365";"179";"103";"0"
"2016-10-12 13:46:00";"95";"10";"0";"0";"0";"179";"0";"0";"309";"31";"46";"0"
"2016-10-12 14:46:00";"98";"6";"1";"0";"0";"55";"0";"0";"159";"168";"211";"0"
"2016-10-12 15:46:00";"125";"6";"1";"0";"0";"33";"0";"0";"208";"257";"476";"0"
"2016-10-12 16:46:00";"88";"6";"0";"0";"0";"115";"0";"0";"134";"62";"170";"0"
"2016-10-12 17:46:00";"103";"10";"1";"0";"0";"87";"0";"0";"374";"42";"154";"0"
"2016-10-12 18:46:00";"95";"16";"0";"0";"0";"257";"0";"0";"144";"35";"125";"0"
"2016-10-12 19:46:00";"85";"10";"1";"0";"0";"78";"0";"0";"288";"38";"49";"0"
"2016-10-12 20:46:00";"86";"16";"1";"0";"0";"184";"0";"0";"122";"78";"78";"0"
"2016-10-12 21:46:00";"96";"10";"0";"0";"0";"96";"0";"0";"197";"112";"174";"0"
"2016-10-12 22:46:00";"101";"16";"1";"0";"0";"357";"0";"0";"81";"91";"109";"0"
"2016-10-12 23:46:00";"118";"6";"1";"0";"0";"144";"0";"0";"196";"124";"399";"0"
"2016-10-13 00:46:00";"123";"6";"1";"0";"0";"108";"0";"0";"159";"163";"509";"0"
"2016-10-13 01:46:00";"85";"6";"1";"0";"0";"119";"0";"0";"53";"113";"171";"0"
"2016-10-13 02:46:00";"130";"10";"0";"0";"0";"249";"0";"0";"359";"117";"335";"0"
"2016-10-13 03:46:00";"107";"16";"0";"0";"0";"235";"0";"0";"233";"146";"101";"0"
"2016-10-13 04:46:00";"114";"6";"0";"0";"0";"65";"0";"0";"77";"230";"437";"0"
"2016-10-13 05:46:00";"116";"6";"0";"0";"0";"62";"0";"0";"200";"242";"335";"0"
"2016-10-13 06:46:00";"125";"7";"1";"0";"0";"384";"0";"0";"109";"385";"96";"0"
"2016-10-13 07:46:00";"116";"7";"1";"0";"0";"111";"0";"0";"83";"420";"226";"0"
"2016-10-13 08:46:00";"167";"16";"1";"0";"0";"1366";"0";"0";"118";"111";"139";"0"
"2016-10-13 09:46:00";"137";"16";"0";"0";"0";"424";"0";"0";"374";"216";"161";"0"
"2016-10-13 10:46:00";"148";"6";"1";"0";"0";"231";"0";"0";"261";"294";"578";"0"
"2016-10-13 11:46:00";"208";"7";"1";"0";"0";"903";"0";"0";"434";"1219";"136";"0"
"2016-10-13 12:46:00";"192";"10";"2";"0";"0";"186";"0";"0";"1005";"966";"143";"0"
"2016-10-13 13:46:00";"150";"16";"4";"0";"0";"473";"0";"0";"268";"385";"286";"0"
"2016-10-13 14:46:00";"174";"6";"1";"0";"0";"545";"0";"0";"509";"174";"654";"0"
"2016-10-13 15:46:00";"214";"10";"1";"0";"0";"324";"0";"0";"1039";"635";"868";"0"
"2016-10-13 16:46:00";"223";"10";"2";"0";"0";"834";"0";"0";"1243";"675";"363";"0"
"2016-10-13 17:46:00";"172";"10";"3";"0";"0";"214";"0";"0";"664";"587";"382";"0"
"2016-10-13 18:46:00";"250";"10";"2";"0";"0";"426";"0";"0";"2254";"915";"309";"0"
"2016-10-13 19:46:00";"175";"16";"4";"0";"0";"869";"0";"0";"330";"574";"130";"0"
"2016-10-13 20:46:00";"193";"6";"2";"0";"0";"425";"0";"0";"602";"641";"658";"0"
"2016-10-13 21:46:00";"155";"10";"3";"0";"0";"102";"0";"0";"567";"451";"379";"0"
"2016-10-13 22:46:00";"237";"10";"1";"0";"0";"1081";"0";"0";"2042";"205";"172";"0"
"2016-10-13 23:46:00";"233";"16";"1";"0";"0";"2129";"0";"0";"277";"417";"579";"0"
"2016-10-14 00:46:00";"255";"16";"2";"0";"0";"1645";"0";"0";"1379";"470";"573";"0"
"2016-10-14 01:46:00";"186";"7";"2";"0";"0";"161";"0";"0";"818";"885";"298";"0"
"2016-10-14 02:46:00";"259";"10";"2";"0";"0";"1375";"0";"0";"1904";"481";"422";"0"
"2016-10-14 03:46:00";"146";"7";"1";"0";"0";"267";"0";"0";"226";"515";"321";"0"
"2016-10-14 04:46:00";"320";"10";"1";"0";"0";"2164";"0";"0";"3871";"245";"106";"0"
"2016-10-14 05:46:00";"211";"10";"1";"0";"0";"932";"0";"0";"963";"519";"368";"0"
"2016-10-14 06:46:00";"175";"10";"1";"0";"0";"472";"0";"0";"1103";"177";"158";"0"
"2016-10-14 07:46:00";"181";"10";"1";"0";"0";"65";"0";"0";"1228";"380";"364";"0"
"2016-10-14 08:46:00";"269";"10";"2";"0";"0";"1216";"0";"0";"2380";"730";"207";"0"
"2016-10-14 09:46:00";"204";"10";"2";"0";"0";"666";"0";"0";"1297";"353";"283";"0"
"2016-10-14 10:46:00";"233";"16";"2";"0";"0";"1995";"0";"0";"783";"402";"223";"0"
"2016-10-14 11:46:00";"207";"10";"1";"0";"0";"774";"0";"0";"1132";"565";"207";"0"
"2016-10-14 12:46:00";"189";"10";"2";"0";"0";"399";"0";"0";"1589";"154";"83";"0"
"2016-10-14 13:46:00";"255";"10";"0";"0";"0";"529";"0";"0";"2912";"403";"234";"0"
"2016-10-14 14:46:00";"156";"7";"1";"0";"0";"138";"0";"0";"421";"925";"43";"0"
"2016-10-14 15:46:00";"227";"7";"2";"0";"0";"145";"0";"0";"1049";"1993";"33";"0"
"2016-10-14 16:46:00";"172";"16";"3";"0";"0";"679";"0";"0";"358";"620";"184";"0"
"2016-10-14 17:46:00";"187";"7";"1";"0";"0";"141";"0";"0";"726";"1144";"165";"0"
"2016-10-14 18:46:00";"160";"10";"2";"0";"0";"514";"0";"0";"822";"199";"67";"0"
"2016-10-14 19:46:00";"180";"10";"1";"0";"0";"654";"0";"0";"1033";"262";"67";"0"
"2016-10-14 20:46:00";"196";"10";"1";"0";"0";"658";"0";"0";"859";"251";"638";"0"
"2016-10-14 21:46:00";"192";"10";"1";"0";"0";"769";"0";"0";"1228";"110";"193";"0"
"2016-10-14 22:46:00";"191";"10";"1";"0";"0";"205";"0";"0";"1073";"799";"194";"0"
"2016-10-14 23:46:00";"167";"10";"2";"0";"0";"313";"0";"0";"888";"459";"87";"0"
"2016-10-15 00:46:00";"229";"7";"1";"0";"0";"1017";"0";"0";"939";"1103";"204";"0"
"2016-10-15 01:46:00";"180";"6";"2";"0";"0";"522";"0";"0";"608";"197";"702";"0"
"2016-10-15 02:46:00";"216";"10";"3";"0";"0";"267";"0";"0";"2080";"529";"36";"0"
"2016-10-15 03:46:00";"194";"7";"1";"0";"0";"223";"0";"0";"437";"1639";"47";"0"
"2016-10-15 04:46:00";"162";"10";"1";"0";"0";"283";"0";"0";"913";"388";"64";"0"
"2016-10-15 05:46:00";"113";"10";"1";"0";"0";"38";"0";"0";"348";"210";"208";"0"
"2016-10-15 06:46:00";"171";"10";"1";"0";"0";"59";"0";"0";"1351";"228";"185";"0"
"2016-10-15 07:46:00";"189";"10";"1";"0";"0";"306";"0";"0";"1413";"209";"315";"0"
"2016-10-15 08:46:00";"158";"10";"0";"0";"0";"265";"0";"0";"851";"205";"241";"0"
"2016-10-15 09:46:00";"146";"10";"2";"0";"0";"46";"0";"0";"876";"149";"267";"0"
"2016-10-15 10:46:00";"107";"10";"1";"0";"0";"77";"0";"0";"349";"256";"30";"0"
"2016-10-15 11:46:00";"151";"10";"0";"0";"0";"268";"0";"0";"859";"170";"129";"0"
"2016-10-15 12:46:00";"127";"7";"1";"0";"0";"82";"0";"0";"334";"417";"168";"0"
"2016-10-15 13:46:00";"122";"7";"1";"0";"0";"151";"0";"0";"318";"319";"139";"0"
"2016-10-15 14:46:00";"72";"10";"2";"0";"0";"44";"0";"0";"141";"96";"39";"0"
