Date;Date (PC1900);Time, Instrument (julian days);Temperature (ITS-90, deg C);Conductivity (S/m);Salinity, Practical (PSU);Oxygen, SBE43 (mL/L);Oxygen, SBE43 (% saturation);pH
05/01/2010 20:01;40183.8;370.834;26.6971;5.65702;36.2386;2.4989;54.6492;8.398
05/01/2010 21:01;40183.9;370.876;26.6852;5.65621;36.2421;2.4971;54.6002;8.396
05/01/2010 22:01;40183.9;370.917;26.2849;5.6145;36.2545;2.70521;58.7623;8.394
05/01/2010 23:01;40184;370.959;26.3516;5.6219;36.2557;2.67459;58.1622;8.393
06/01/2010 00:01;40184;371.001;26.1681;5.60184;36.2545;2.78521;60.3823;8.395
06/01/2010 01:01;40184;371.042;26.701;5.68755;36.4563;2.71003;59.3432;8.393
06/01/2010 02:01;40184.1;371.084;27.8027;5.7793;36.2524;2.65036;59.031;8.385
06/01/2010 03:01;40184.1;371.126;26.9315;5.6738;36.1762;3.08662;67.7411;8.391
06/01/2010 04:01;40184.2;371.167;27.8064;5.76529;36.1504;2.75253;61.2753;8.388
06/01/2010 05:01;40184.2;371.209;26.3886;5.62617;36.2577;2.85888;62.2088;8.393
06/01/2010 06:01;40184.2;371.251;26.7364;5.65964;36.2267;2.78717;60.9891;8.393
06/01/2010 07:01;40184.3;371.292;27.1434;5.70206;36.2139;2.68063;59.0497;8.403
06/01/2010 08:01;40184.3;371.334;27.044;5.69285;36.2253;2.79587;61.4911;8.408
06/01/2010 09:01;40184.4;371.376;26.2704;5.61376;36.2606;2.90271;63.0394;8.406
06/01/2010 10:01;40184.4;371.417;26.3583;5.62289;36.2576;2.94806;64.1171;8.405
06/01/2010 11:01;40184.5;371.459;26.5916;5.64766;36.2537;2.79408;61.003;8.411
06/01/2010 12:01;40184.5;371.501;26.1839;5.60386;36.2567;2.81396;61.0225;8.402
06/01/2010 13:01;40184.5;371.542;27.0726;5.6845;36.1431;2.69009;59.1653;8.41
06/01/2010 14:01;40184.6;371.584;28.0743;5.79452;36.1507;2.68739;60.0876;8.411
06/01/2010 15:01;40184.6;371.626;28.1266;5.80034;36.1515;2.52012;56.3958;8.411
06/01/2010 16:01;40184.7;371.667;27.9277;5.78102;36.1682;2.90196;64.7365;8.402
06/01/2010 17:01;40184.7;371.709;28.1282;5.79893;36.1403;2.71238;60.6961;8.4
06/01/2010 18:01;40184.8;371.751;28.0679;5.79351;36.1485;3.11237;69.5816;8.402
06/01/2010 19:01;40184.8;371.792;28.1011;5.79671;36.1455;2.92237;65.3681;8.395
06/01/2010 20:01;40184.8;371.834;27.3948;5.72034;36.1491;2.74355;60.6643;8.399
06/01/2010 21:01;40184.9;371.876;27.5854;5.74585;36.1832;3.11859;69.1861;8.4
06/01/2010 22:01;40184.9;371.917;26.9152;5.67808;36.2197;3.1192;68.4544;8.4
06/01/2010 23:01;40185;371.959;26.2487;5.60945;36.2462;2.88884;62.7104;8.394
07/01/2010 00:01;40185;372.001;26.0304;5.5885;36.266;2.79143;60.382;8.389
07/01/2010 01:01;40185;372.042;26.4254;5.61726;36.1639;3.18632;69.3397;8.393
07/01/2010 02:01;40185.1;372.084;26.8634;5.6736;36.2279;3.03669;66.5895;8.39
07/01/2010 03:01;40185.1;372.126;27.3267;5.71839;36.1881;2.59162;57.2532;8.391
07/01/2010 04:01;40185.2;372.167;27.1751;5.70453;36.2068;2.82195;62.1927;8.389
07/01/2010 05:01;40185.2;372.209;27.1564;5.70353;36.2143;2.89451;63.7747;8.385
07/01/2010 06:01;40185.2;372.251;26.7888;5.66447;36.2205;2.89182;63.3318;8.388
07/01/2010 07:01;40185.3;372.292;26.5233;5.64591;36.2948;2.76768;60.372;8.387
07/01/2010 08:01;40185.3;372.334;26.7299;5.6592;36.2286;2.55719;55.9514;8.392
07/01/2010 09:01;40185.4;372.376;26.4457;5.63278;36.2606;2.70805;58.9839;8.405
07/01/2010 10:01;40185.4;372.417;26.4889;5.63364;36.2329;2.82686;61.6062;8.409
07/01/2010 11:01;40185.5;372.459;26.1388;5.60034;36.2667;2.54806;55.2177;8.389
07/01/2010 12:01;40185.5;372.501;26.011;5.58127;36.2284;2.90035;62.7043;8.387
07/01/2010 13:01;40185.5;372.542;27.2324;5.70664;36.1773;2.69092;59.351;8.387
07/01/2010 14:01;40185.6;372.584;27.3965;5.7271;36.196;2.81216;62.1995;8.385
07/01/2010 15:01;40185.6;372.626;27.762;5.76216;36.1625;2.38638;53.0893;8.383
07/01/2010 16:01;40185.7;372.667;28.6316;5.83286;35.9939;2.70333;60.9404;8.381
07/01/2010 17:01;40185.7;372.709;26.0836;5.59569;36.2764;2.66564;57.7156;8.371
07/01/2010 18:01;40185.8;372.751;27.5788;5.7415;36.1574;2.45671;54.4885;8.384
07/01/2010 19:01;40185.8;372.792;26.3439;5.6189;36.24;2.51773;54.7392;8.378
07/01/2010 20:01;40185.8;372.834;26.5047;5.63475;36.2284;2.61484;56.9993;8.381
07/01/2010 21:01;40185.9;372.876;26.634;5.63641;36.1391;2.91389;63.6225;8.377
07/01/2010 22:01;40185.9;372.917;26.3724;5.62074;36.2309;2.55902;55.6605;8.371
07/01/2010 23:01;40186;372.959;26.1781;5.60001;36.2332;2.4986;54.1712;8.369
08/01/2010 00:01;40186;373.001;26.0802;5.58852;36.2267;2.56522;55.5227;8.371
08/01/2010 01:01;40186;373.042;27.0823;5.69878;36.2379;2.82018;62.0694;8.372
08/01/2010 02:01;40186.1;373.084;26.1666;5.59788;36.2267;2.51303;54.4716;8.367
08/01/2010 03:01;40186.1;373.126;27.3837;5.72425;36.1857;2.72276;60.2057;8.372
08/01/2010 04:01;40186.2;373.167;27.5685;5.74222;36.1704;2.97218;65.9152;8.372
08/01/2010 05:01;40186.2;373.209;26.6116;5.64865;36.2451;2.57471;56.2296;8.362
08/01/2010 06:01;40186.2;373.251;26.2571;5.61117;36.2522;2.48109;53.8684;8.366
08/01/2010 07:01;40186.3;373.292;26.2659;5.60945;36.2326;2.90816;63.1431;8.37
08/01/2010 08:01;40186.3;373.334;26.4277;5.62625;36.2274;2.84702;61.9804;8.372
08/01/2010 09:01;40186.4;373.376;26.416;5.62511;36.2283;2.97398;64.7322;8.373
08/01/2010 10:01;40186.4;373.417;26.1702;5.60186;36.2529;2.6527;57.511;8.376
08/01/2010 11:01;40186.5;373.459;27.1358;5.70024;36.2067;2.54451;56.0419;8.382
08/01/2010 12:01;40186.5;373.501;26.8993;5.67437;36.2054;2.54955;55.9336;8.38
08/01/2010 13:01;40186.5;373.542;26.2095;5.60164;36.2203;2.94111;63.7939;8.387
08/01/2010 14:01;40186.6;373.584;26.1348;5.59545;36.2341;2.77156;60.0461;8.389
08/01/2010 15:01;40186.6;373.626;26.1813;5.60041;36.2336;2.80317;60.7779;8.378
08/01/2010 16:01;40186.7;373.667;27.2319;5.7056;36.1703;2.76142;60.9032;8.374
08/01/2010 17:01;40186.7;373.709;27.0487;5.69235;36.218;2.46763;54.2739;8.359
08/01/2010 18:01;40186.8;373.751;26.8134;5.66209;36.1841;2.6028;57.0138;8.354
08/01/2010 19:01;40186.8;373.792;26.5792;5.64182;36.2212;2.52083;55.0158;8.347
08/01/2010 20:01;40186.8;373.834;26.6775;5.65042;36.2062;2.88264;63.0095;8.355
08/01/2010 21:01;40186.9;373.876;26.3533;5.61967;36.2381;2.77105;60.2556;8.349
08/01/2010 22:01;40186.9;373.917;26.4195;5.62647;36.2355;2.45892;53.5266;8.346
08/01/2010 23:01;40187;373.959;26.118;5.59434;36.2393;2.58093;55.902;8.342
09/01/2010 00:01;40187;374.001;25.8007;5.55875;36.23;2.61288;56.2911;8.34
09/01/2010 01:01;40187;374.042;25.6968;5.5481;36.2342;2.40861;51.8013;8.33
09/01/2010 02:01;40187.1;374.084;25.78;5.56056;36.2598;2.31046;49.767;8.328
09/01/2010 03:01;40187.1;374.126;25.9311;5.57322;36.2327;2.34194;50.5654;8.337
09/01/2010 04:01;40187.2;374.167;26.2194;5.60481;36.2356;2.56068;55.5562;8.332
09/01/2010 05:01;40187.2;374.209;26.1682;5.60663;36.2894;2.51146;54.4584;8.328
09/01/2010 06:01;40187.2;374.251;26.9882;5.68009;36.1772;2.56341;56.3112;8.324
09/01/2010 07:01;40187.3;374.292;27.269;5.71142;36.1832;2.98247;65.8233;8.337
09/01/2010 08:01;40187.3;374.334;26.4713;5.62941;36.216;2.52425;54.9902;8.334
09/01/2010 09:01;40187.4;374.376;27.3689;5.71999;36.1667;2.69556;59.5836;8.345
09/01/2010 10:01;40187.4;374.417;27.2978;5.71534;36.1887;2.51608;55.5582;8.345
09/01/2010 11:01;40187.5;374.459;26.7345;5.65249;36.1766;2.47348;54.108;8.349
09/01/2010 12:01;40187.5;374.501;26.1891;5.60181;36.2376;2.53679;55.0107;8.357
09/01/2010 13:01;40187.5;374.542;26.3711;5.61327;36.1777;2.52241;54.8465;8.354
09/01/2010 14:01;40187.6;374.584;26.4217;5.62894;36.2517;2.42617;52.8205;8.341
09/01/2010 15:01;40187.6;374.626;27.1962;5.70465;36.1912;2.48205;54.716;8.334
09/01/2010 16:01;40187.7;374.667;26.68;5.65109;36.2091;2.35507;51.4806;8.319
09/01/2010 17:01;40187.7;374.709;25.9845;5.57747;36.2216;2.45225;52.991;8.315
09/01/2010 18:01;40187.8;374.751;27.7764;5.76301;36.1574;2.41935;53.8339;8.31
09/01/2010 19:01;40187.8;374.792;28.022;5.78446;36.12;2.56112;57.2055;8.308
09/01/2010 20:01;40187.8;374.834;27.8353;5.7602;36.0921;2.43987;54.3231;8.31
09/01/2010 21:01;40187.9;374.876;27.2229;5.70461;36.1702;2.91477;64.2756;8.314
09/01/2010 22:01;40187.9;374.917;26.9134;5.68995;36.3065;2.79397;61.3449;8.308
09/01/2010 23:01;40188;374.959;26.7884;5.66405;36.2178;2.53366;55.4867;8.309
10/01/2010 00:01;40188;375.001;26.9439;5.6796;36.2082;2.7764;60.9562;8.31
10/01/2010 01:01;40188;375.042;26.7836;5.67928;36.3315;2.67534;58.6224;8.293
10/01/2010 02:01;40188.1;375.084;26.3205;5.61402;36.2229;2.55057;55.4262;8.301
10/01/2010 03:01;40188.1;375.126;26.6299;5.66881;36.3768;2.55054;55.7598;8.297
10/01/2010 04:01;40188.2;375.167;26.5987;5.64685;36.2423;2.66949;58.2859;8.293
10/01/2010 05:01;40188.2;375.209;27.066;5.69215;36.2031;2.75615;60.6319;8.301
10/01/2010 06:01;40188.2;375.251;27.3553;5.72494;36.2126;2.88619;63.7996;8.291
10/01/2010 07:01;40188.3;375.292;27.1053;5.69709;36.2079;2.79982;61.6343;8.296
10/01/2010 08:01;40188.3;375.334;26.4727;5.63203;36.2339;3.13677;68.3421;8.304
10/01/2010 09:01;40188.4;375.376;27.1064;5.69657;36.2033;2.3917;52.6497;8.306
10/01/2010 10:01;40188.4;375.417;26.8303;5.66544;36.1951;2.53875;55.6298;8.316
10/01/2010 11:01;40188.5;375.459;26.7573;5.66099;36.22;3.0108;65.903;8.324
10/01/2010 12:01;40188.5;375.501;26.6517;5.65007;36.224;2.79993;61.1815;-99
10/01/2010 13:01;40188.5;375.542;26.4208;5.62615;36.2322;2.70105;58.7975;-99
10/01/2010 14:01;40188.6;375.584;26.2903;5.6124;36.2349;3.06359;66.5458;-99
10/01/2010 15:01;40188.6;375.626;26.2211;5.60557;36.2398;2.96783;64.393;-99
10/01/2010 16:01;40188.7;375.667;25.9058;5.5638;36.1837;2.37766;51.3005;-99
10/01/2010 17:01;40188.7;375.709;25.4567;5.522;36.2329;2.65388;56.8456;-99
10/01/2010 18:01;40188.8;375.751;25.968;5.56491;36.1426;2.66248;57.4923;-99
10/01/2010 19:01;40188.8;375.792;26.0649;5.58981;36.2482;2.65333;57.4221;-99
10/01/2010 20:01;40188.8;375.834;25.8974;5.57026;36.2377;2.89685;62.5131;-99
10/01/2010 21:01;40188.9;375.876;26.0776;5.60234;36.3298;2.67365;57.9009;-99
10/01/2010 22:01;40188.9;375.917;26.4995;5.63195;36.2123;2.6027;56.7245;-99
10/01/2010 23:01;40189;375.959;26.385;5.62054;36.2195;2.42519;52.7572;-99
11/01/2010 00:01;40189;376.001;26.7269;5.65423;36.1951;2.81786;61.64;-99
11/01/2010 01:01;40189;376.042;26.0118;5.6034;36.3898;2.5332;54.8176;8.001
11/01/2010 02:01;40189.1;376.084;26.104;5.59534;36.2577;2.63673;57.1032;-99
11/01/2010 03:01;40189.1;376.126;26.4402;5.63226;36.2612;2.59414;56.4976;-99
11/01/2010 04:01;40189.2;376.167;26.3175;5.61718;36.2483;2.22245;48.3003;-99
11/01/2010 05:01;40189.2;376.209;26.4853;5.63258;36.228;2.46807;53.7824;-99
11/01/2010 06:01;40189.2;376.251;27.1731;5.69864;36.1662;2.70552;59.6112;-99
11/01/2010 07:01;40189.3;376.292;27.1011;5.6904;36.1632;2.54018;55.9008;-99
11/01/2010 08:01;40189.3;376.334;27.4233;5.72374;36.1513;2.40108;53.1172;-99
11/01/2010 09:01;40189.4;376.376;26.8107;5.66682;36.2203;2.47528;54.2292;-99
11/01/2010 10:01;40189.4;376.417;26.7859;5.66476;36.225;2.01934;44.2233;-99
11/01/2010 11:01;40189.5;376.459;26.4325;5.62974;36.2489;2.39922;52.2422;-99
11/01/2010 12:01;40189.5;376.501;26.5905;5.64159;36.2107;2.48297;54.1964;-99
11/01/2010 13:01;40189.5;376.542;26.454;5.62964;36.2313;2.69721;58.746;-99
11/01/2010 14:01;40189.6;376.584;26.3941;5.62283;36.229;2.357;51.2843;-99
11/01/2010 15:01;40189.6;376.626;26.2419;5.60773;36.2391;2.65745;57.6784;-99
11/01/2010 16:01;40189.7;376.667;26.2842;5.61143;36.2326;2.5293;54.9338;-99
11/01/2010 17:01;40189.7;376.709;26.1159;5.59445;36.2418;2.65065;57.411;-99
11/01/2010 18:01;40189.8;376.751;26.1755;5.59734;36.2158;2.53363;54.9228;-99
11/01/2010 19:01;40189.8;376.792;26.7761;5.65455;36.1589;2.50797;54.8947;8.117
11/01/2010 20:01;40189.8;376.834;26.7489;5.65786;36.2041;3.04612;66.6609;8.181
11/01/2010 21:01;40189.9;376.876;26.7626;5.6707;36.286;2.1916;47.9938;8.216
11/01/2010 22:01;40189.9;376.917;26.6109;5.64743;36.237;2.17657;47.5316;8.212
11/01/2010 23:01;40190;376.959;26.382;5.6339;36.319;2.39946;52.2243;8.214
12/01/2010 00:01;40190;377.001;26.5188;5.63452;36.2157;2.76665;60.3182;8.214
12/01/2010 01:01;40190;377.042;26.3205;5.61676;36.2429;1.68523;36.6257;8.125
12/01/2010 02:01;40190.1;377.084;25.9393;5.57414;36.2329;1.85971;40.1589;8.067
12/01/2010 03:01;40190.1;377.126;25.9412;5.57534;36.2403;2.52191;54.4626;8.153
12/01/2010 04:01;40190.2;377.167;26.418;5.62539;36.2288;2.46043;53.5561;8.17
12/01/2010 05:01;40190.2;377.209;26.0613;5.58816;36.239;1.94822;42.1578;8.12
12/01/2010 06:01;40190.2;377.251;26.0144;5.5823;36.2333;2.05374;44.4047;8.112
12/01/2010 07:01;40190.3;377.292;26.0704;5.5895;36.2416;2.77819;60.1275;7.953
12/01/2010 08:01;40190.3;377.334;26.3277;5.6164;36.2346;2.89317;62.8829;8.099
12/01/2010 09:01;40190.4;377.376;25.7963;5.5628;36.2632;2.46147;53.0354;-99
12/01/2010 10:01;40190.4;377.417;26.5691;5.63793;36.2009;2.7667;60.3646;-99
12/01/2010 11:01;40190.5;377.459;26.6924;5.65439;36.2233;2.57901;56.3921;-99
12/01/2010 12:01;40190.5;377.501;26.8774;5.67429;36.222;2.38066;52.2143;-99
12/01/2010 13:01;40190.5;377.542;26.3196;5.61424;36.2252;2.24986;48.8913;-99
12/01/2010 14:01;40190.6;377.584;25.9165;5.57798;36.2793;2.02772;43.7818;-99
12/01/2010 15:01;40190.6;377.626;26.6936;5.65076;36.1961;2.14628;46.9238;-99
12/01/2010 16:01;40190.7;377.667;26.0787;5.59151;36.2497;2.32767;50.3864;-99
12/01/2010 17:01;40190.7;377.709;25.8016;5.56056;36.2426;2.09343;45.1042;-99
12/01/2010 18:01;40190.8;377.751;25.7594;5.55609;36.2432;1.983;42.6947;-99
12/01/2010 19:01;40190.8;377.792;26.1374;5.59564;36.2335;2.39607;51.9131;-99
12/01/2010 20:01;40190.8;377.834;26.2239;5.60289;36.2181;2.23305;48.4467;-99
12/01/2010 21:01;40190.9;377.876;26.2304;5.6108;36.2706;2.28285;49.5474;-99
12/01/2010 22:01;40190.9;377.917;26.7474;5.65398;36.1772;2.35759;51.5842;-99
12/01/2010 23:01;40191;377.959;26.4108;5.62822;36.255;2.2501;48.9792;-99
13/01/2010 00:01;40191;378.001;27.3286;5.69501;36.0197;2.4901;54.9601;-99
13/01/2010 01:01;40191;378.042;26.9848;5.67587;36.1494;2.73243;60.0116;-99
13/01/2010 02:01;40191.1;378.084;27.05;5.68807;36.1863;2.4474;53.8206;-99
13/01/2010 03:01;40191.1;378.126;26.6572;5.64876;36.2103;2.08632;45.5889;-99
13/01/2010 04:01;40191.2;378.167;27.0357;5.68671;36.1877;2.66683;58.6327;-99
13/01/2010 05:01;40191.2;378.209;26.0433;5.58824;36.2539;2.14447;46.3942;-99
13/01/2010 06:01;40191.2;378.251;26.2111;5.59053;36.138;2.44707;53.0547;-99
13/01/2010 07:01;40191.3;378.292;26.3891;5.62217;36.2281;2.59044;56.3587;-99
13/01/2010 08:01;40191.3;378.334;26.7296;5.65481;36.1972;2.88038;63.0113;-99
13/01/2010 09:01;40191.4;378.376;26.6802;5.6522;36.217;2.1387;46.7531;-99
13/01/2010 10:01;40191.4;378.417;26.668;5.6506;36.215;2.23316;48.8076;-99
13/01/2010 11:01;40191.5;378.459;26.7761;5.66373;36.2251;2.2273;48.7696;-99
13/01/2010 12:01;40191.5;378.501;26.7213;5.66019;36.2425;2.26819;49.6249;-99
13/01/2010 13:01;40191.5;378.542;26.4547;5.63065;36.2381;2.25272;49.0673;-99
13/01/2010 14:01;40191.6;378.584;26.5667;5.64147;36.2285;2.15303;46.9808;-99
13/01/2010 15:01;40191.6;378.626;26.4334;5.62914;36.2439;2.17469;47.3526;-99
13/01/2010 16:01;40191.7;378.667;26.3731;5.62205;36.2399;2.45704;53.4457;-99
13/01/2010 17:01;40191.7;378.709;26.1265;5.5887;36.1914;2.39054;51.7715;-99
13/01/2010 18:01;40191.8;378.751;26.3082;5.61556;36.2438;2.76837;60.154;-99
13/01/2010 19:01;40191.8;378.792;25.7219;5.5551;36.2657;1.98396;42.6941;-99
13/01/2010 20:01;40191.8;378.834;26.1296;5.59415;36.2288;2.45656;53.2154;-99
13/01/2010 21:01;40191.9;378.876;26.4404;5.63035;36.2472;2.156;46.9519;-99
13/01/2010 22:01;40191.9;378.917;26.0192;5.58296;36.2343;1.87851;40.6195;-99
13/01/2010 23:01;40192;378.959;26.2342;5.60661;36.237;2.04881;44.4621;-99
14/01/2010 00:01;40192;379.001;26.527;5.64073;36.2544;2.09636;45.7209;-99
14/01/2010 01:01;40192;379.042;26.7685;5.66225;36.2204;2.29609;50.2682;-99
14/01/2010 02:01;40192.1;379.084;26.819;5.66814;36.2233;2.02852;44.4482;-99
14/01/2010 03:01;40192.1;379.126;26.933;5.67784;36.204;2.41432;52.9959;-99
14/01/2010 04:01;40192.2;379.167;26.8346;5.66941;36.2203;2.23621;49.0109;-99
14/01/2010 05:01;40192.2;379.209;26.2525;5.60849;36.2363;2.20031;47.7643;-99
14/01/2010 06:01;40192.2;379.251;25.6386;5.54204;36.2358;2.03886;43.8068;-99
14/01/2010 07:01;40192.3;379.292;25.421;5.51719;36.2258;2.00914;43.0078;-99
14/01/2010 08:01;40192.3;379.334;26.8481;5.67115;36.2223;2.32926;51.0622;-99
14/01/2010 09:01;40192.4;379.376;26.23;5.60308;36.2146;1.90217;41.2716;-99
14/01/2010 10:01;40192.4;379.417;26.6918;5.65366;36.2185;2.1935;47.9607;-99
14/01/2010 11:01;40192.5;379.459;26.8879;5.67593;36.2256;1.93411;42.4284;-99
14/01/2010 12:01;40192.5;379.501;26.6707;5.65322;36.2318;2.84613;62.2134;-99
14/01/2010 13:01;40192.5;379.542;26.7598;5.66264;36.23;2.22807;48.7748;-99
14/01/2010 14:01;40192.6;379.584;27.0296;5.68972;36.214;2.14559;47.1751;-99
14/01/2010 15:01;40192.6;379.626;27.4079;5.72404;36.1654;2.75257;60.8824;-99
14/01/2010 16:01;40192.7;379.667;26.8047;5.66532;36.2142;2.3035;50.4589;-99
14/01/2010 17:01;40192.7;379.709;26.3706;5.62156;36.2383;2.0379;44.3263;-99
14/01/2010 18:01;40192.8;379.751;26.1735;5.60318;36.26;2.34483;50.8412;-99
14/01/2010 19:01;40192.8;379.792;26.3211;5.61636;36.2395;2.07301;45.0532;-99
14/01/2010 20:01;40192.8;379.834;25.9861;5.57879;36.23;2.4637;53.2425;-99
14/01/2010 21:01;40192.9;379.876;26.4668;5.63135;36.2337;2.71964;59.2481;-99
14/01/2010 22:01;40192.9;379.917;26.8885;5.67656;36.2297;2.45769;53.916;-99
14/01/2010 23:01;40193;379.959;26.57;5.64067;36.2201;2.32695;50.7762;-99
15/01/2010 00:01;40193;380.001;26.9378;5.6794;36.2116;2.86171;62.8239;-99
15/01/2010 01:01;40193;380.042;26.6407;5.6481;36.2184;2.32786;50.8553;-99
15/01/2010 02:01;40193.1;380.084;26.6388;5.65052;36.2373;2.24773;49.1086;-99
15/01/2010 03:01;40193.1;380.126;26.5115;5.6373;36.2416;2.15107;46.8986;-99
15/01/2010 04:01;40193.2;380.167;26.0777;5.59047;36.2429;2.09194;45.2811;-99
15/01/2010 05:01;40193.2;380.209;26.6377;5.65014;36.2354;2.49539;54.5179;-99
15/01/2010 06:01;40193.2;380.251;26.0809;5.59081;36.2429;2.48464;53.784;-99
15/01/2010 07:01;40193.3;380.292;26.1518;5.59718;36.2333;2.45487;53.1998;-99
15/01/2010 08:01;40193.3;380.334;26.0446;5.58398;36.2216;2.30197;49.7937;-99
15/01/2010 09:01;40193.4;380.376;26.2592;5.61008;36.2426;2.18157;47.3644;-99
15/01/2010 10:01;40193.4;380.417;26.2977;5.61322;36.235;1.99856;43.4172;-99
15/01/2010 11:01;40193.5;380.459;26.5399;5.63993;36.2384;2.5404;55.4119;-99
15/01/2010 12:01;40193.5;380.501;26.7259;5.65879;36.2288;2.24417;49.0993;-99
15/01/2010 13:01;40193.5;380.542;26.6877;5.65243;36.2129;2.45814;53.7417;-99
15/01/2010 14:01;40193.6;380.584;26.8521;5.67003;36.2111;2.34196;51.3409;-99
15/01/2010 15:01;40193.6;380.626;26.9779;5.68179;36.1975;2.5099;55.1329;-99
15/01/2010 16:01;40193.7;380.667;26.7368;5.65921;36.2233;2.43178;53.2119;-99
15/01/2010 17:01;40193.7;380.709;26.6272;5.64863;36.2328;2.32608;50.8091;-99
15/01/2010 18:01;40193.8;380.751;26.4982;5.63541;36.2384;2.2448;48.9303;-99
15/01/2010 19:01;40193.8;380.792;25.9346;5.57457;36.2398;2.3041;49.7532;-99
15/01/2010 20:01;40193.8;380.834;25.8589;5.56661;36.2415;2.37237;51.1629;-99
15/01/2010 21:01;40193.9;380.876;25.7709;5.55719;36.2422;2.19289;47.2227;-99
15/01/2010 22:01;40193.9;380.917;25.8052;5.56171;36.2481;2.19132;47.2175;-99
15/01/2010 23:01;40194;380.959;26.2875;5.61172;36.2322;2.46799;53.6051;-99
16/01/2010 00:01;40194;381.001;26.7224;5.65837;36.2285;2.59308;56.7295;-99
16/01/2010 01:01;40194;381.042;26.8873;5.67584;36.2254;2.23005;48.92;-99
16/01/2010 02:01;40194.1;381.084;27.2162;5.70733;36.1949;2.80113;61.7715;-99
16/01/2010 03:01;40194.1;381.126;27.6602;5.75112;36.1627;2.63697;58.5665;-99
16/01/2010 04:01;40194.2;381.167;27.6011;5.74308;36.1514;2.30675;51.1795;-99
16/01/2010 05:01;40194.2;381.209;27.594;5.74308;36.1568;2.35715;52.2933;-99
16/01/2010 06:01;40194.2;381.251;26.7745;5.66309;36.2218;2.38857;52.2986;-99
16/01/2010 07:01;40194.3;381.292;26.7596;5.65772;36.1947;2.32398;50.8641;-99
16/01/2010 08:01;40194.3;381.334;26.3559;5.61872;36.2292;2.84326;61.8254;-99
16/01/2010 09:01;40194.4;381.376;26.9712;5.68417;36.2197;2.48986;54.6934;-99
16/01/2010 10:01;40194.4;381.417;26.2778;5.6155;36.2674;2.49356;54.1624;-99
16/01/2010 11:01;40194.5;381.459;26.5009;5.63595;36.2402;2.31147;50.3862;-99
16/01/2010 12:01;40194.5;381.501;26.3183;5.60778;36.1793;2.15814;46.8851;-99
16/01/2010 13:01;40194.5;381.542;26.2611;5.60965;36.2379;2.08289;45.2223;-99
16/01/2010 14:01;40194.6;381.584;26.2582;5.61023;36.2445;2.40823;52.2851;-99
16/01/2010 15:01;40194.6;381.626;26.8103;5.67303;36.2654;2.49518;54.6787;-99
16/01/2010 16:01;40194.7;381.667;26.4533;5.62995;36.2341;2.35103;51.2063;-99
16/01/2010 17:01;40194.7;381.709;26.6626;5.65214;36.2304;2.63336;57.5541;-99
16/01/2010 18:01;40194.8;381.751;26.4713;5.62892;36.2124;2.16558;47.1755;-99
16/01/2010 19:01;40194.8;381.792;26.1055;5.58169;36.1568;2.43285;52.659;-99
16/01/2010 20:01;40194.8;381.834;25.7975;5.56571;36.2837;2.37662;51.214;-99
16/01/2010 21:01;40194.9;381.876;26.0119;5.58427;36.2496;2.22884;48.1932;-99
16/01/2010 22:01;40194.9;381.917;25.9201;5.57598;36.2617;2.00476;43.2842;-99
16/01/2010 23:01;40195;381.959;26.025;5.5839;36.2365;2.99214;64.7069;-99
17/01/2010 00:01;40195;382.001;26.6581;5.65066;36.2233;2.40634;52.5865;-99
17/01/2010 01:01;40195;382.042;26.8698;5.67109;36.2049;2.54355;55.7744;-99
17/01/2010 02:01;40195.1;382.084;26.9372;5.6805;36.2199;2.26752;49.7814;-99
17/01/2010 03:01;40195.1;382.126;27.3105;5.71193;36.1545;2.42441;53.5349;-99
17/01/2010 04:01;40195.2;382.167;27.1796;5.70282;36.1911;2.38558;52.5748;-99
17/01/2010 05:01;40195.2;382.209;26.7215;5.65607;36.2126;2.34335;51.2606;-99
17/01/2010 06:01;40195.2;382.251;26.6394;5.64375;36.1879;2.34182;51.1505;-99
17/01/2010 07:01;40195.3;382.292;26.4117;5.6267;36.2433;2.26955;49.4002;-99
17/01/2010 08:01;40195.3;382.334;26.4886;5.63808;36.2653;2.01119;43.8381;-99
17/01/2010 09:01;40195.4;382.376;26.4041;5.63899;36.3386;2.21058;48.1363;-99
17/01/2010 10:01;40195.4;382.417;26.0529;5.59284;36.2799;2.4375;52.75;-99
17/01/2010 11:01;40195.5;382.459;26.7011;5.65829;36.2447;2.80624;61.3767;-99
17/01/2010 12:01;40195.5;382.501;26.3942;5.62078;36.214;2.50532;54.5071;-99
17/01/2010 13:01;40195.5;382.542;26.869;5.6782;36.2567;2.22936;48.8987;-99
17/01/2010 14:01;40195.6;382.584;26.7623;5.665;36.2451;2.3702;51.8926;-99
17/01/2010 15:01;40195.6;382.626;27.1052;5.7006;36.2331;2.23807;49.2751;-99
17/01/2010 16:01;40195.7;382.667;26.7444;5.66431;36.2541;2.27564;49.8101;-99
17/01/2010 17:01;40195.7;382.709;27.0397;5.69404;36.2371;2.40329;52.8567;-99
17/01/2010 18:01;40195.8;382.751;27.8698;5.76992;36.1343;2.83235;63.112;-99
