DateTime,mpts,mpww,swh,shts,puissance calculée
1987-10-09,9.358603941283695,5.503568857747326,2.6257681938478816,1.97650592384339,17432.368519091087
1987-10-10,8.806271033092623,5.46823597373668,2.3175309403945037,1.584334340100894,10539.859176382002
1987-10-11,8.634102432633497,5.242507556253091,2.2315374845428804,1.4723374804224016,8924.440979912775
1987-10-12,8.789657446544075,4.927205805868096,2.092901686307804,1.5876168488884292,10563.611920284757
1987-10-13,8.591494221993104,4.925517752529123,2.025051135148606,1.4586629452881368,8716.210158218257
1987-10-14,8.06445032335678,4.668974143558678,1.8418664836121998,1.2372364834705079,5886.122501458377
1987-10-15,8.784593921614455,6.174309054701669,2.5608450834856686,0.9017100960458609,3405.6863176826605
1987-10-16,8.722149054970284,5.967295702480788,2.5976669656035485,0.9721027653131072,3930.0398197610475
1987-10-17,8.702616728900441,5.75241169308868,2.5267759818758173,1.0754940376790745,4799.709589952449
1987-10-18,8.094889713065657,4.922626313603745,2.136645355677043,1.3883091250045294,7439.305300070375
1987-10-19,7.716622754346629,3.589350295465315,1.7090130157741423,1.5315820269182647,8630.915828144864
1987-10-20,8.660126345115003,2.720024127081604,1.5648583554702356,1.5128770858393088,9451.061902279602
1987-10-21,9.393337278235261,2.7385127686140027,1.691379178646992,1.6623524659985844,12376.99540997233
1987-10-22,8.837885998165785,2.345396466601758,1.5905379859852167,1.5679310093609178,10359.800288326347
1987-10-23,9.177574424683856,2.8511213631097334,1.4556849265467402,1.4532520342783986,9241.849323652905
1987-10-24,9.23429559936251,3.00003848858411,1.6011030525101468,1.5308111893772895,10318.01412656074
1987-10-25,10.338597835735081,3.898927023075823,2.2061519550836888,1.9966465882307358,19652.28854929945
1987-10-26,10.31956913530813,3.9420940103685997,2.0679239214462926,1.85147192875824,16867.274706477587
1987-10-27,10.249253771401172,4.412751630261529,2.1150761535315588,1.753305000148568,15022.986554003037
1987-10-28,10.341215611804008,5.063435313116569,2.3964333228685484,1.8731957276171907,17301.62918243691
1987-10-29,11.358443802365404,3.891252284231053,2.7174596057415505,2.505408271365508,33995.77426555394
1987-10-30,10.276589265102396,2.765337537703979,2.2945205221569887,2.2578880374660963,24980.601633125185
1987-10-31,9.299036743085662,3.688559391319408,2.0152440942777483,1.824489236651616,14759.432679455698
1987-11-01,9.51980622802815,4.898864707824619,2.180660957680781,1.7018763163689676,13147.19750578795
1987-11-02,8.475521625087694,3.720230574957433,1.7750217070092562,1.5812357881607864,10104.359655186083
1987-11-03,9.257806433351918,3.066434026021475,1.5752341171127504,1.4813191197544182,9686.222533297994
1987-11-04,12.263326106616878,3.244850139997576,2.031137240094341,1.9321829187906086,21830.00542178535
1987-11-05,11.524466217421958,3.5877742705922095,2.2725923259406633,2.146071295802657,25308.021819868274
1987-11-06,10.280297781200042,3.2773149900909715,2.1601558397572487,2.075732063082076,21120.168156785574
1987-11-07,9.270830677250403,3.2154434566402634,1.9426735503405943,1.8599795490685456,15292.696753562243
1987-11-08,9.251918457085779,2.81440363895529,1.6574542389525642,1.6030563255955965,11336.48584727965
1987-11-09,9.123254897957326,2.514535519098044,1.4958570617149487,1.4606981406602655,9281.535952968601
1987-11-10,9.415194159829271,2.4664219227842246,1.438325037365115,1.4337883863687737,9228.86910832704
1987-11-11,9.959488583327209,2.1746306345518214,1.5050001247796336,1.5006121699532815,10693.578357093282
1987-11-12,10.966320405503756,2.0955456380452175,1.600839315473822,1.5897500112627776,13215.016007484415
1987-11-13,11.032074860179515,2.527193946808193,1.691941987839638,1.6541651578616803,14393.420966696485
1987-11-14,10.01509814579141,2.608780912385833,1.6242905494098512,1.6053240006563778,12306.362299059054
1987-11-15,9.78870865651576,2.9164605194499407,1.4808588483481568,1.4597259947495256,9945.28369493289
1987-11-16,9.370197430514878,2.3224048592922557,1.494293583420648,1.4758596859034554,9731.683380808472
1987-11-17,9.139112372745224,2.705551416775167,1.5366826950719927,1.4884725535559866,9654.610748529818
1987-11-18,8.96645226597686,2.3509392458859963,1.3950959440779567,1.3685967207569802,8007.938338362327
1987-11-19,9.714502986506368,2.205066875289112,1.4012773060582073,1.3833318484999135,8863.850596351436
1987-11-20,10.378428699080123,2.261042713490338,1.4979791842257744,1.4761500551843287,10783.05225130598
1987-11-21,10.657888413771632,2.24806923859214,1.5386824210264802,1.520788305151776,11753.244930884877
1987-11-22,10.508615927767213,2.8806022061557193,1.4684380834300943,1.4675128358930307,10790.918841145854
1987-11-23,9.898267769381933,2.5672680543191255,1.3705464999865946,1.353473256730954,8645.848986589157
1987-11-24,10.952037434146204,3.0398693417970915,1.5596095450789458,1.4680234005989556,11254.07916398322
1987-11-25,11.47094757666096,3.039578225572408,1.8330422427518953,1.7511262324456003,16771.93970150254
1987-11-26,10.834959284693166,3.483015032080534,1.881619031024707,1.744722292277,15726.38825155004
1987-11-27,9.846621565670237,4.137528983962235,1.8819831305501478,1.5778355039959746,11688.527013940919
1987-11-28,9.27729701505029,4.451117435156795,2.0478287177855354,1.5092331125953082,10075.884961999447
1987-11-29,9.366627950106079,4.576359737466451,2.1104307272615808,1.6410744323550628,12027.8753344391
1987-11-30,9.756064894674768,4.790278618995335,2.195031871902081,1.7129643998019999,13649.616334115059
1987-12-01,9.310662550539917,4.200505549369691,2.0625353828238375,1.7016269458178634,12854.594591191253
1987-12-02,9.68732773732788,3.3684246382449534,1.82354273834367,1.7091639557503788,13493.373231391823
1987-12-03,10.064819058693153,3.7008359755261786,1.8955453676335774,1.706603761662594,13977.208971467204
1987-12-04,9.519280046958741,3.253326960581537,1.6673654042264536,1.5553777203868524,10980.571403547825
1987-12-05,8.763798491659506,3.031555567337163,1.3934241764045028,1.3035495487957955,7100.624717347136
1987-12-06,8.390832731468947,3.1110397638700262,1.3208461086395171,1.192583953046624,5690.259543099476
1987-12-07,8.317391252775973,3.7152747617197113,1.4874082061218328,1.2346429683177047,6045.315835849451
1987-12-08,8.37802528898358,3.263830023723027,1.4131090627402803,1.270123760430343,6444.405170820822
1987-12-09,9.0385431122639,3.7458769413348483,1.516141032841848,1.2396492663950782,6622.8539634437475
1987-12-10,10.151281751451197,4.108509929615927,1.8586764615917477,1.4218302699661864,9785.104838821897
1987-12-11,11.074329926903204,4.313488098040218,2.1137108474881896,1.6037794080618222,13581.752539643714
1987-12-12,10.291106543577229,5.075115464082525,2.4114628407332837,1.6713344124371914,13706.856766811477
1987-12-13,9.74051040322818,4.476986806555466,2.1740939995241413,1.666537100394333,12899.140603530608
1987-12-14,9.13569674054418,3.858095277043379,1.9053280904180494,1.7091160471223343,12724.299062177648
1987-12-15,8.672012044946472,3.0393257670577776,1.6430303892283034,1.5579795274175865,10036.734938083326
1987-12-16,9.352080709945271,2.645493902943127,1.5900398010994843,1.5510593410711457,10727.886319172832
1987-12-17,9.04484045268897,2.785598122435941,1.6267670979531903,1.6117133532619514,11202.774861083017
1987-12-18,9.319551071829508,3.222645361725339,1.8235485155686124,1.6947916744435663,12763.704054559363
1987-12-19,9.086986445409783,3.091899989751976,1.8435049314766834,1.7640956508491559,13483.828751948296
1987-12-20,9.034372041598521,2.546728187355354,1.828869742802785,1.7945170154443455,13872.100351360412
1987-12-21,9.59641994230465,3.5009961268074776,1.737267407656484,1.582131464530609,11453.638433908898
1987-12-22,9.296928652326452,3.275364485087831,1.6905425558628886,1.5792683097917595,11056.06107126509
1987-12-23,9.643537891656376,2.616415152677214,1.643941847228521,1.6033840083271587,11821.173083336464
1987-12-24,9.61339037589963,2.913690313207109,1.7633655510946193,1.6896858738310225,13086.92502414202
1987-12-25,9.52827124593622,2.985085318167017,1.9604480561773894,1.8970222852980765,16349.635201309751
1987-12-26,9.458707617363869,3.7165283760314236,2.4899676695188484,2.258302324256047,23000.911844409693
1987-12-27,9.002557107520094,4.249239246910072,2.696210703695199,2.36077580857771,23923.486214055578
1987-12-28,8.955850542216236,3.6866580631310963,2.4523552480623367,2.2518236036327743,21653.328321320627
1987-12-29,9.082655466869824,3.6415329444842164,2.329178094586556,2.115913428661713,19389.103077866122
1987-12-30,9.303216566603124,4.519262036740834,2.4019783839807225,2.0093563480124215,17910.02313491482
1987-12-31,9.809244867389811,2.9110400247587265,1.9428279231652188,1.9242214875506714,17317.882372929776
